id_tweet,text,created_at,url_tweet,id_track,name,popularity,artists_id,artists_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mode
1540510532007886848,IA ,2022-06-25 01:41:46.000,https://twitter.com/author/status/1540510532007886848,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),85,"{6fWVd57NKTalqvmjRd2t8Z,6ASri4ePR7RlsvIQgWPJpS}","{24kGoldn,iann dior}",0.701,0.716,7,-3.671,0.0361,0.174,0,0.324,0.732,91.007,140533,4,0.0
1540510529671806978,Shelow Shaq Calentate Girl ,2022-06-25 01:41:46.000,https://twitter.com/author/status/1540510529671806978,2UNixCcbjqr6fO7sl2iDBe,Calentate Girl,25,{658X86qMyJpSRY87oPvExU},{Shelow Shaq},0.725,0.946,0,-0.024,0.0462,0.0462,0.00481,0.158,0.498,105.014,192313,4,1.0
1540510502295576577, CV TV 2 in ,2022-06-25 01:41:39.000,https://twitter.com/author/status/1540510502295576577,1PsgKqFBL3ahyLOrW1cHlm,PONKOTSU ISEKAI THEATER,22,"{4bYObaW3FjkflNQr4pzIWk,1TgB1mCErpjDruWfvXHlhX,3IxD4vQxvfjDRqJi1r6Q67,6YGuxTa2XR96lPoJQBlaCS}","{SHALLTEAR(CV:SUMIRE UESAKA),MEGUMIA(CV:RIE TAKAHASHI),REM(CV:INORI MINASE),VISHA(CV:SAORI HAYAMI)}",0.45,0.948,5,-2.447,0.157,0.0146,4.08e-06,0.447,0.668,165.059,246089,4,1.0
1540510489133912066, Shout to the Lord On Darlene Zschech,2022-06-25 01:41:36.000,https://twitter.com/author/status/1540510489133912066,64RN18Fh5dx05Ch6N2y7d8,Breathe On Me - Live,33,"{3SgHzT552wy2W8pNLaLk24,72iDlGYfVrntfpKzmAv0Hn,6ZLy8YFk7VbamsI5qbYXtw}","{Hillsong Worship,Integrity's Hosanna! Music,Darlene Zschech}",0.291,0.258,7,-11.46,0.0303,0.14,0,0.244,0.0994,132.366,272133,4,1.0
1540510474194006017, feat ,2022-06-25 01:41:33.000,https://twitter.com/author/status/1540510474194006017,2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,77,{13ZEDW6vyBF12HYcZRr4EV},{Tyler Childers},0.536,0.574,7,-6.705,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4,1.0
1540510447245352962, Bryan Ferry Let s Stick Together ,2022-06-25 01:41:26.000,https://twitter.com/author/status/1540510447245352962,6y4FVJwf09ssxuRnlEgXkp,Let's Stick Together,62,{5RNFFojXkPRmlJZIwXeKQC},{Bryan Ferry},0.785,0.892,9,-4.71,0.0356,0.0711,0.00051,0.113,0.974,120.115,179160,4,1.0
1540510433773326336,Iluminative Rejoice Radio Edit ,2022-06-25 01:41:23.000,https://twitter.com/author/status/1540510433773326336,63i5jZBzDv3YoEOlz04aY0,Rejoice (Radio Edit),0,{1bLCFjDtOEf5BGYF2NlM5r},{Iluminative},0.81,0.848,2,-6.492,0.191,0.185,0,0.321,0.32,96.009,309101,4,1.0
1540510428236759041,TIHOMIR POTPOURRI ,2022-06-25 01:41:22.000,https://twitter.com/author/status/1540510428236759041,4mGID8pPp0H7efsm5Hz2Fq,Potpourri,1,{3eFHUiw8IJFUuQZ2jupa7j},{Tihomir},0.393,0.13,5,-23.185,0.0551,0.983,0.906,0.232,0.174,135.481,474430,4,1.0
1540510425506267137,Muse Compliance ,2022-06-25 01:41:21.000,https://twitter.com/author/status/1540510425506267137,27hktiddJj63mK6gZAQp4q,Compliance,66,{12Chz98pHFMPJEknJQMWvI},{Muse},0.642,0.791,2,-4.196,0.0855,0.145,0,0.374,0.56,110.037,250861,4,0.0
1540510422272442368,Claudia Mori Non Succeder Pi ,2022-06-25 01:41:20.000,https://twitter.com/author/status/1540510422272442368,64mnGZCSxkkCXcqVqirNYK,Non Succedera' Piu' - Dance Remix Instrumental,7,{3rY0HU4x4c92UOuhIHDa1Y},{RE-MIX},0.575,0.989,4,-9.932,0.0341,0.00117,0.941,0.343,0.944,137.007,275033,4,0.0
1540510421786001410,Migos Birthday ,2022-06-25 01:41:20.000,https://twitter.com/author/status/1540510421786001410,7tt5I7ztXfKzZRqyL2FCYb,Birthday,52,{6oMuImdp5ZcFhWP0ESe6mG},{Migos},0.842,0.593,0,-6.903,0.347,0.283,0,0.0955,0.734,169.963,227227,4,0.0
